Borough,Block,Lot,Address,ZIP Code,Final 18/19 Actual AV,Tax Class,Bldg. Class,RPIE Year,Status,X Coordinate,Y Coordinate,Latitude,Longitude,Community District,City Council District,Census Tract,BIN,BBL,NTA
Queens,14013,75,159-26 CROSS BAY BOULEVARD,11414,426150,4,K1,2017,Nonfiler,1028715,179267,40.658612,-73.839739,410,4,892,4293392,4140130075,Lindenwood-Howard Beach
Queens,14076,150,92 STREET,11414,120600,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,14076,155,92 STREET,11414,52200,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,14086,5,164-02 CROSS BAY BOULEVARD,11414,328500,4,K1,2017,Nonfiler,1029273,176326,40.650537,-73.837747,410,4,892,4294678,4140860005,Lindenwood-Howard Beach
Queens,14181,15,159-22 102 STREET,11414,193500,4,O1,2017,Nonfiler,1031032,179703,40.659797,-73.831385,410,4,884,4295458,4141810015,Lindenwood-Howard Beach
Queens,14182,194,102-20A 159 ROAD,11414,127350,4,K4,2017,Nonfiler,,,,,,,,,,
Queens,14048,81,CROSS BAY BOULEVARD,11414,62550,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,14076,148,92 STREET,11414,47700,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,14183,95,CROSS BAY BOULEVARD,11414,42300,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,14183,96,160-31 CROSS BAY BOULEVARD,11414,788400,4,K5,2017,Nonfiler,1028838,178641,40.656893,-73.839299,410,4,892,4295534,4141830096,Lindenwood-Howard Beach
Queens,14189,80,161-11 CROSS BAY BOULEVARD,11414,318600,4,K2,2017,Nonfiler,1028937,178120,40.655462,-73.838946,410,4,892,4448967,4141890080,Lindenwood-Howard Beach
Queens,14201,81,CROSS BAY BOULEVARD,11414,49500,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,14260,60,182-11 EASTERN ROAD,11422,15722100,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,14231,1027,99-62 RUSSELL STREET,11414,42300,4,Q8,2017,Nonfiler,1031180,178061,40.655289,-73.830863,410,4,884,4296269,4142311027,Lindenwood-Howard Beach
Queens,15375,21,106 CROSS BAY BOULEVARD,11693,100350,4,G1,2017,Nonfiler,1033859,163211,40.614514,-73.821317,414,4,107201,4315089,4153750020,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,15002,25,153-82 SOUTH CONDUIT AVENUE,11434,169290,4,G7,2017,Nonfiler,1044074,182149,40.666432,-73.784356,413,4,306,4000000,4150020025,Springfield Gardens South-Brookville
Queens,15504,11,834 CENTRAL AVENUE,11691,654750,2,C1,2017,Nonfiler,1055035,161586,40.60991,-73.745061,414,4,103202,4297657,4155040011,Far Rockaway-Bayswater
Queens,15510,62,VIRGINIA STREET,0,93600,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15525,51,NAMEOKE AVENUE,0,148500,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15528,43,21-38 MOTT AVENUE,11691,60300,4,K1,2017,Nonfiler,1052356,159832,40.605117,-73.754728,414,4,103201,4297859,4155280043,Far Rockaway-Bayswater
Queens,15529,10,20-50 NAMEOKE AVENUE,11691,482850,4,M1,2017,Nonfiler,1053097,160769,40.607683,-73.75205,414,4,103202,4297862,4155290010,Far Rockaway-Bayswater
Queens,15529,38,13-01 REDFERN AVENUE,11691,306900,4,K1,2017,Nonfiler,1053322,161327,40.609213,-73.751234,414,4,103202,4297864,4155290038,Far Rockaway-Bayswater
Queens,15529,110,12-24 BRUNSWICK AVENUE,11691,416700,4,G1,2017,Nonfiler,1054085,161573,40.609882,-73.748483,414,4,103202,4297869,4155290110,Far Rockaway-Bayswater
Queens,15529,115,BRUNSWICK AVENUE,0,119700,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15535,43,12-92 CENTRAL AVENUE,11691,263700,4,O7,2017,Nonfiler,1053941,160752,40.60763,-73.74901,414,4,103202,4297938,4155350043,Far Rockaway-Bayswater
Queens,15537,5,20-10 MOTT AVENUE,11691,541800,4,K7,2017,Nonfiler,1052837,159548,40.604334,-73.752998,414,4,103202,4297950,4155370005,Far Rockaway-Bayswater
Queens,15537,40,18-01 REDFERN AVENUE,11691,172800,4,M1,2017,Nonfiler,1052582,160124,40.605917,-73.753911,414,4,103202,4448975,4155370040,Far Rockaway-Bayswater
Queens,15537,148,16-12 CENTRAL AVENUE,11691,742500,4,O5,2017,Nonfiler,1053062,159779,40.604966,-73.752186,414,4,103202,4297968,4155370148,Far Rockaway-Bayswater
Queens,15544,40,14-01 CENTRAL AVENUE,11691,270000,4,K1,2017,Nonfiler,1053544,160313,40.606428,-73.750444,414,4,103202,4298042,4155440040,Far Rockaway-Bayswater
Queens,15545,10,11-24 FOAM PLACE,11691,130246,2A,S9,2017,Nonfiler,1053413,159655,40.604623,-73.750923,414,4,103202,4298049,4155450010,Far Rockaway-Bayswater
Queens,15013,23,158-04 ROCKAWAY BOULEVARD,11434,161100,4,K2,2017,Nonfiler,1045597,181826,40.665535,-73.778869,413,4,306,4296685,4150130023,Springfield Gardens South-Brookville
Queens,15308,91,529 CROSS BAY BOULEVARD,11693,82800,4,Q8,2017,Nonfiler,1034489,161750,40.610501,-73.819058,414,4,107201,4296822,4153080091,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,15314,7,901 CROSS BAY BOULEVARD,11693,130050,4,K1,2017,Nonfiler,1034356,160238,40.606351,-73.819548,414,4,107201,4315079,4153140007,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,15315,1,64 WEST 10 ROAD,11693,40500,4,Z9,2017,Nonfiler,1033553,160135,40.606073,-73.822441,414,4,107201,4542773,4153150001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,15324,40,19-11 CROSS BAY BOULEVARD,11693,252450,4,K2,2017,Nonfiler,1034065,157709,40.599411,-73.820615,414,4,107201,4435597,4153240040,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,15375,1,240 CROSS BAY BOULEVARD,11693,48600,4,Z9,2017,Nonfiler,1033977,163032,40.614022,-73.820893,414,4,107201,4315088,4153750048,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,15460,1,818 CROSS BAY BOULEVARD,11693,126000,4,K1,2017,Nonfiler,1034387,160450,40.606933,-73.819435,414,4,107201,4000000,4154600001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,15554,61,10-37 BEACH 9 STREET,11691,269100,2,C1,2017,Nonfiler,1054863,159527,40.60426,-73.745702,414,4,103202,4298176,4155540061,Far Rockaway-Bayswater
Queens,15557,1001,10-11 NAMEOKE STREET LF,11691,44100,4,RK,2017,Nonfiler,,,,,,,,,,
Queens,15482,31,CHANNEL ROAD,0,75150,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,15525,1,14-10 BEACH CHANNEL DRIVE,11691,261000,4,P2,2017,Nonfiler,1052559,161095,40.608582,-73.753984,414,4,103201,4297807,4155250001,Far Rockaway-Bayswater
Queens,15528,6,13-16 BEACH CHANNEL DRIVE,11691,405900,4,K4,2017,Nonfiler,1052308,160083,40.605806,-73.754898,414,4,103201,4297853,4155280006,Far Rockaway-Bayswater
Queens,15563,6,1837 CORNAGA AVENUE,11691,94950,4,G7,2017,Nonfiler,1053409,158811,40.602306,-73.750946,414,4,101001,4000000,4155630006,Far Rockaway-Bayswater
Queens,15537,99,14-06 AUGUSTINA AVENUE,11691,295650,4,K1,2017,Nonfiler,1053343,160484,40.606899,-73.751167,414,4,103202,4297964,4155370099,Far Rockaway-Bayswater
Queens,15537,133,15-20 CENTRAL AVENUE,11691,549900,4,E1,2017,Nonfiler,1053283,160037,40.605672,-73.751387,414,4,103202,4448976,4155370133,Far Rockaway-Bayswater
Queens,15537,137,15-26 CENTRAL AVENUE,11691,848700,4,W9,2017,Nonfiler,1053275,160028,40.605648,-73.751416,414,4,103202,4297966,4155370137,Far Rockaway-Bayswater
Queens,15544,26,11-46 BAYPORT PLACE,11691,109800,4,G2,2017,Nonfiler,1053739,159722,40.604804,-73.749748,414,4,103202,4311015,4155440026,Far Rockaway-Bayswater
Queens,15599,652,1A JARVIS COURT,11691,269100,4,M1,2017,Nonfiler,1055437,157234,40.597962,-73.743659,414,4,101002,4298907,4155990652,Far Rockaway-Bayswater
Queens,15559,44,16-01 CENTRAL AVENUE,11691,119700,4,K1,2017,Nonfiler,1053129,159854,40.605171,-73.751944,414,4,103202,4298243,4155590044,Far Rockaway-Bayswater
Queens,15560,8,10-16 BEACH 19 STREET,11691,595350,4,G2,2017,Nonfiler,1053103,158931,40.602638,-73.752047,414,4,101001,4448977,4155600008,Far Rockaway-Bayswater
Queens,15561,13,10-26 BEACH 20 STREET,11691,248850,4,K1,2017,Nonfiler,1052789,159039,40.602937,-73.753176,414,4,101001,4298257,4155610013,Far Rockaway-Bayswater
Queens,15564,40,19-19 CORNAGA AVENUE,11691,177300,4,K4,2017,Nonfiler,1053014,158801,40.602282,-73.752369,414,4,101001,4298300,4155640040,Far Rockaway-Bayswater
Queens,15564,42,19-15 CORNAGA AVENUE,11691,161550,4,G7,2017,Nonfiler,1053096,158798,40.602273,-73.752073,414,4,101001,4311085,4155640042,Far Rockaway-Bayswater
Queens,15637,19,2-24 BEACH 20 STREET,11691,137700,4,O8,2017,Nonfiler,1052548,156472,40.595893,-73.75407,414,4,99801,4299386,4156370019,Far Rockaway-Bayswater
Queens,15564,1002,7-20 BEACH 20 STREET 2,11691,235704,4,RB,2017,Nonfiler,,,,,,,,,,
Queens,15572,30,7-29 BEACH 9 STREET,11691,226350,2,C1,2017,Nonfiler,1054866,158995,40.6028,-73.745697,414,4,101001,4298448,4155720030,Far Rockaway-Bayswater
Queens,15584,15,BEACH 9 STREET,11691,103950,4,I9,2017,Nonfiler,,,,,,,,,,
Queens,15624,25,2-98 BEACH 14 STREET,11691,231300,4,K1,2017,Nonfiler,1054192,157225,40.597947,-73.748143,414,4,101001,4299200,4156240025,Far Rockaway-Bayswater
Queens,15704,6,20-14 CORNAGA AVENUE,11691,65700,4,G1,2017,Nonfiler,1052572,158792,40.602261,-73.75396,414,4,100802,4300141,4157040006,Far Rockaway-Bayswater
Queens,15652,17,14-20 CHANDLER STREET,11691,56700,4,G7,2017,Nonfiler,1052013,161172,40.608797,-73.75595,414,4,103201,,,Far Rockaway-Bayswater
Queens,15705,125,21-01 MOTT AVENUE,11691,943650,4,K4,2017,Nonfiler,1052666,159642,40.604593,-73.753613,414,4,100802,4300166,4157050125,Far Rockaway-Bayswater
Queens,15705,140,10-74 BEACH 22 STREET,11691,117450,4,H9,2017,Nonfiler,1052354,159414,40.60397,-73.754739,414,4,100802,4442123,4157050140,Far Rockaway-Bayswater
Queens,15710,39,MOTT AVENUE,11691,395550,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15737,1,25-40 BEACH CHANNEL DRIVE,11691,1332450,4,W9,2017,Nonfiler,1050235,158123,40.600442,-73.762383,414,4,100802,4300731,4157370001,Far Rockaway-Bayswater
Queens,15750,37,7-07 BEACH 20 STREET,11691,289350,4,K1,2017,Nonfiler,1052713,158672,40.60193,-73.753454,414,4,100802,4300872,4157500037,Far Rockaway-Bayswater
Queens,15751,4,611 NEW HAVEN AVENUE,11691,534600,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15751,36,21-03 CORNAGA AVENUE,11691,186854,2B,S9,2017,Nonfiler,1052458,158779,40.602226,-73.754371,414,4,100802,4300883,4157510036,Far Rockaway-Bayswater
Queens,15704,17,10-32 BEACH 21 STREET,11691,168750,4,G2,2017,Nonfiler,1052586,159106,40.603122,-73.753907,414,4,100802,4588565,4157040017,Far Rockaway-Bayswater
Queens,15705,84,BEACH 21 STREET,11691,125513,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15705,88,BEACH 21 STREET,11691,77850,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15760,27,529 BEACH 20 STREET,11691,481950,4,O5,2017,Nonfiler,1052572,157942,40.599928,-73.753969,414,4,99801,4457770,4157600027,Far Rockaway-Bayswater
Queens,15761,44,459 NEW HAVEN AVENUE,11691,66600,4,G7,2017,Nonfiler,1052112,157646,40.599119,-73.755628,414,4,99801,4000000,4157610044,Far Rockaway-Bayswater
Queens,15762,9,BROOKHAVEN AVENUE,11691,553500,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15766,10,536 BEACH 25 STREET,11691,144900,4,K1,2017,Nonfiler,1050627,157668,40.59919,-73.760976,414,4,99801,4301039,4157660010,Far Rockaway-Bayswater
Queens,15774,58,416 BEACH 25 STREET,11691,288900,2,C1,2017,Nonfiler,1050903,157226,40.597975,-73.759986,414,4,99801,4454093,4157740058,Far Rockaway-Bayswater
Queens,15817,91,BEACH 25 STREET,11691,42300,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,95,BEACH 25 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15750,50,615 BEACH 20 STREET,11691,552600,4,O1,2017,Nonfiler,1052653,158361,40.601077,-73.753673,414,4,100802,4300875,4157500050,Far Rockaway-Bayswater
Queens,15817,98,BEACH 25 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,99,BEACH 25 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,100,BEACH 25 STREET,11691,55800,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,120,BEACH 26 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15786,71,25-11 FAR ROCKAWAY BOULEVARD,11691,58950,4,K2,2017,Nonfiler,1050367,157902,40.599834,-73.76191,414,4,992,4301371,4157860071,Hammels-Arverne-Edgemere
Queens,15800,31,306 BEACH 27 STREET,11691,60750,2,C5,2017,Nonfiler,1050774,156663,40.596431,-73.760456,414,4,99801,4301551,4158000031,Far Rockaway-Bayswater
Queens,15817,19,BEACH 26 STREET,11691,42300,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,22,BEACH 26 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,23,BEACH 26 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,31,152 BEACH 26 STREET,11691,158850,4,G7,2017,Nonfiler,1051158,155712,40.593817,-73.759083,414,4,99802,4436391,4158170031,Far Rockaway-Bayswater
Queens,15817,51,25-11 SEAGIRT AVENUE,11691,262350,4,K1,2017,Nonfiler,1051185,156198,40.595151,-73.758981,414,4,99802,4442314,4158170051,Far Rockaway-Bayswater
Queens,15817,93,BEACH 25 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,94,BEACH 25 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,96,BEACH 25 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,97,BEACH 25 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,119,BEACH 26 STREET,11691,54900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,121,BEACH 26 STREET,11691,55350,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15817,126,BEACH 26 STREET,11691,42300,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15890,84,BEACH 53 STREET,11691,212400,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15891,5,53-07 ROCKAWAY BEACH BOULEVARD,11691,164700,4,K1,2017,Nonfiler,1044372,155275,40.592667,-73.783521,414,4,97204,4301927,4158910005,Hammels-Arverne-Edgemere
Queens,15842,1,ROCKAWAY BEACH BOULEVARD,0,1134900,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15965,25,444 BEACH 44 STREET,11691,140400,4,M1,2017,Nonfiler,1046488,156919,40.597164,-73.775887,414,4,97203,4436003,4159650025,Hammels-Arverne-Edgemere
Queens,15913,67,BEACH CHANNEL DRIVE,11692,119700,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,15931,40,145 BEACH 59 STREET,11692,208800,2,C1,2017,Nonfiler,1042921,154447,40.590404,-73.788753,414,4,964,4302057,4159310040,Hammels-Arverne-Edgemere
Queens,16004,96,59-00 BEACH CHANNEL DRIVE,11692,210600,4,K1,2017,Nonfiler,1042861,155807,40.594137,-73.788957,414,4,97203,,,Hammels-Arverne-Edgemere
Queens,16013,1,BEACH CHANNEL DRIVE,0,521550,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,16040,73,66-10 BEACH CHANNEL DRIVE,11692,78300,4,K1,2017,Nonfiler,1041080,155353,40.592902,-73.795374,414,4,964,4302842,4160400073,Hammels-Arverne-Edgemere
Queens,16063,27,BURCHELL AVENUE,0,152550,4,Q8,2017,Nonfiler,,,,,,,,,,
Queens,16065,10,BURCHELL AVENUE,0,49050,4,Q8,2017,Nonfiler,,,,,,,,,,
Queens,16065,21,72-41 BURCHELL AVENUE,11692,117000,4,F5,2017,Nonfiler,1038983,156450,40.595927,-73.802916,414,4,954,4303191,4160650021,Hammels-Arverne-Edgemere
Queens,16065,75,72-58 ELIZABETH AVENUE,11692,134550,4,K1,2017,Nonfiler,1039246,156225,40.595307,-73.80197,414,4,954,4303210,4160650075,Hammels-Arverne-Edgemere
Queens,16069,12,HESSLER AVENUE,0,242100,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,16076,14,71-10 BEACH CHANNEL DRIVE,11692,345600,4,G1,2017,Nonfiler,1039794,155046,40.592068,-73.800007,414,4,954,4448987,4160760014,Hammels-Arverne-Edgemere
Queens,16078,3,BEACH 74 STREET,11692,80100,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,16078,58,344 BEACH 74 STREET,11692,170550,4,G2,2017,Nonfiler,1039152,154859,40.591559,-73.80232,414,4,954,4303271,4160780058,Hammels-Arverne-Edgemere
Queens,16081,1,69-15 BEACH CHANNEL DRIVE,11692,87582,2A,S9,2017,Nonfiler,1040241,155279,40.592705,-73.798395,414,4,954,4303285,4160810001,Hammels-Arverne-Edgemere
Queens,16083,1,357 BEACH 70 STREET,11692,196407,2A,S9,2017,Nonfiler,1040072,154966,40.591847,-73.799007,414,4,954,4303311,4160830001,Hammels-Arverne-Edgemere
Queens,16100,85,340 BEACH 80 STREET,11693,175950,4,E1,2017,Nonfiler,1037954,154651,40.590995,-73.806635,414,4,94202,4303331,4161000085,Hammels-Arverne-Edgemere
Queens,16110,45,BEACH 84 STREET,11693,303300,4,Q8,2017,Nonfiler,,,,,,,,,,
Queens,16110,53,335 BEACH 84 STREET,11693,95400,4,G7,2017,Nonfiler,1037012,154773,40.591336,-73.810026,414,4,94202,4000000,4161100053,Hammels-Arverne-Edgemere
Queens,16038,70,64-08 BEACH CHANNEL DRIVE,11692,220050,4,F9,2017,Nonfiler,1041614,155396,40.593017,-73.793451,414,4,964,4302813,4160380070,Hammels-Arverne-Edgemere
Queens,16040,75,66-16 BEACH CHANNEL DRIVE,11692,310950,4,K1,2017,Nonfiler,1041068,155352,40.5929,-73.795417,414,4,964,4302844,4160400075,Hammels-Arverne-Edgemere
Queens,16065,1,BURCHELL AVENUE,0,133650,4,Q8,2017,Nonfiler,,,,,,,,,,
Queens,16065,65,72-38 ELIZABETH AVENUE,11692,63450,4,G7,2017,Nonfiler,1039319,156231,40.595323,-73.801707,414,4,954,4303209,4160650065,Hammels-Arverne-Edgemere
Queens,16065,67,ELIZABETH AVENUE,0,40950,4,Z9,2017,Nonfiler,,,,,,,,,,
Queens,16065,69,ELIZABETH AVENUE,0,81900,4,Q8,2017,Nonfiler,,,,,,,,,,
Queens,16100,1,366 BEACH 80 STREET,11693,165600,4,Z9,2017,Nonfiler,1037941,154810,40.591432,-73.806681,414,4,94202,4000000,4161000001,Hammels-Arverne-Edgemere
Queens,16110,15,BEACH 85 STREET,11693,79200,4,Q8,2017,Nonfiler,,,,,,,,,,
Queens,16110,55,337 BEACH 84 STREET,11693,79200,4,G7,2017,Nonfiler,1037015,154787,40.591374,-73.810015,414,4,94202,4000000,4161100055,Hammels-Arverne-Edgemere
Queens,16120,1,86-12 ROCKAWAY BEACH BOULEVARD,11693,280800,4,K1,2017,Nonfiler,1036614,153391,40.587545,-73.81147,414,4,94202,4303412,4161200001,Hammels-Arverne-Edgemere
Queens,16121,133,2-21 BEACH 87 STREET,11693,76050,4,E9,2017,Nonfiler,1036403,153574,40.588048,-73.812228,414,4,94202,4435868,4161210133,Hammels-Arverne-Edgemere
Queens,16121,143,87-06 ROCKAWAY BEACH BOULEVARD,11693,270000,4,K4,2017,Nonfiler,1036375,153349,40.587431,-73.81233,414,4,94202,4303427,4161210143,Hammels-Arverne-Edgemere
Queens,16123,1,BEACH 90 STREET,0,84600,4,E7,2017,Nonfiler,,,,,,,,,,
Queens,16134,19,91-17 ROCKAWAY BEACH BOULEVARD,11693,279000,4,K2,2017,Nonfiler,1035676,153077,40.586688,-73.814849,414,4,94203,4303620,4161340019,Hammels-Arverne-Edgemere
Queens,16119,289,BEACH CHANNEL DRIVE,11693,66150,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,16121,136,BEACH 87 STREET,11693,156600,4,E7,2017,Nonfiler,,,,,,,,,,
Queens,16123,98,88-20 ROCKAWAY BEACH BOULEVARD,11693,190350,4,O7,2017,Nonfiler,1036109,153290,40.58727,-73.813289,414,4,94202,4303499,4161230098,Hammels-Arverne-Edgemere
Queens,16123,99,88-22 ROCKAWAY BEACH BOULEVARD,11693,189000,4,K1,2017,Nonfiler,1036106,153289,40.587268,-73.813299,414,4,94202,4303500,4161230099,Hammels-Arverne-Edgemere
Queens,16124,107,2-13 BEACH 90 STREET,11693,75150,4,G7,2017,Nonfiler,1035916,153276,40.587233,-73.813984,414,4,94202,4000000,4161240107,Hammels-Arverne-Edgemere
Queens,16127,16,92-02 ROCKAWAY BEACH BOULEVARD,11693,581400,4,K4,2017,Nonfiler,1035460,152968,40.58639,-73.815628,414,4,94202,4303588,4161270016,Hammels-Arverne-Edgemere
Queens,16166,20,114-06 ROCKAWAY BEACH BOULEVARD,11694,326700,2,C7,2017,Nonfiler,1029920,150730,40.580278,-73.835588,414,4,938,4436540,4161660020,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16166,293,113-20 BEACH CHANNEL DRIVE,11694,778050,4,K5,2017,Nonfiler,1029592,151434,40.582212,-73.836765,414,4,938,4303758,4161660293,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16133,19,90-09 ROCKAWAY BEACH BOULEVARD,11693,364950,4,O7,2017,Nonfiler,1035908,153195,40.587011,-73.814013,414,4,94203,4303604,4161330019,Hammels-Arverne-Edgemere
Queens,16135,15,ROCKAWAY BEACH BOULEVARD,11693,175500,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,16166,304,114-08 BEACH CHANNEL DRIVE,11694,1334250,4,K1,2017,Nonfiler,1029627,151448,40.58225,-73.836638,414,4,938,4303760,4161660304,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16166,311,115-06 BEACH CHANNEL DRIVE,11694,812250,4,O2,2017,Nonfiler,1029528,151409,40.582143,-73.836995,414,4,938,4303761,4161660311,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16166,317,115-20 BEACH CHANNEL DRIVE,11694,341550,4,G4,2017,Nonfiler,1029286,151314,40.581884,-73.837867,414,4,938,4303764,4161660317,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16166,485,BEACH 116 STREET,0,55800,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,16152,80,96-10 ROCKAWAY BEACH BOULEVARD,11693,100800,4,K1,2017,Nonfiler,1034741,152545,40.585233,-73.818219,414,4,94201,4303683,4161520080,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16153,1,97-14 ROCKAWAY BEACH BOULEVARD,11693,228150,2,C7,2017,Nonfiler,1034524,152411,40.584867,-73.819002,414,4,94201,4454206,4161530001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16154,101,98-18 ROCKAWAY BEACH BOULEVARD,11694,564750,2,C7,2017,Nonfiler,1034304,152274,40.584492,-73.819795,414,4,94201,4303693,4161540101,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16166,11,114-32 ROCKAWAY BEACH BOULEVARD,11694,310050,2,C7,2017,Nonfiler,1029877,150715,40.580237,-73.835743,414,4,938,4607409,4161660011,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16166,35,112-30 ROCKAWAY BEACH BOULEVARD,11694,147698,2B,S9,2017,Nonfiler,1030350,150891,40.580717,-73.834039,414,4,938,4457875,4161660035,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16166,85,109-02 ROCKAWAY BEACH BOULEVARD,11694,279450,4,G1,2017,Nonfiler,1031200,151197,40.581553,-73.830977,414,4,938,4303751,4161660085,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16174,23,101-19 ROCKAWAY BEACH BOULEVARD,11694,625050,4,K4,2017,Nonfiler,1033707,151892,40.583447,-73.821947,414,4,94201,4303810,4161740023,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16174,35,BEACH 101 STREET,0,98550,4,G7,2017,Nonfiler,,,,,,,,,,
Queens,16186,36,140 BEACH 114 STREET,11694,3432150,4,I6,2017,Nonfiler,1030139,150360,40.579261,-73.834803,414,4,938,4303901,4161860036,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16187,1,114-11 ROCKAWAY BEACH BOULEVARD,11694,265050,2,C7,2017,Nonfiler,1029915,150722,40.580256,-73.835607,414,4,938,4435651,4161870001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16166,312,115-08 BEACH CHANNEL DRIVE,11694,630000,4,O2,2017,Nonfiler,1029488,151393,40.5821,-73.837139,414,4,938,4303762,4161660312,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
Queens,16168,41,95-19 ROCKAWAY BEACH BOULEVARD,11693,145350,4,K4,2017,Nonfiler,1034871,152619,40.585436,-73.817751,414,4,94201,4303777,4161680041,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
